Date, Open, High, Low, Close
08/04/16, 5158.02, 5174.00, 5145.40, 5166.25
08/03/16, 5133.24, 5159.74, 5128.44, 5159.74
08/02/16, 5177.53, 5181.02, 5109.81, 5137.73
08/01/16, 5167.42, 5199.13, 5158.93, 5184.20
07/29/16, 5162.15, 5175.81, 5140.05, 5162.13
07/28/16, 5144.82, 5160.16, 5130.75, 5154.98
07/27/16, 5143.84, 5151.06, 5120.66, 5139.81
07/26/16, 5095.61, 5122.31, 5084.18, 5110.05
07/25/16, 5096.99, 5100.72, 5082.66, 5097.63
07/22/16, 5078.12, 5103.52, 5064.11, 5100.16
07/21/16, 5093.97, 5102.78, 5061.10, 5073.90
07/20/16, 5061.60, 5098.25, 5053.92, 5089.93
07/19/16, 5038.22, 5052.24, 5028.24, 5036.37
07/18/16, 5034.99, 5063.53, 5030.13, 5055.78
07/15/16, 5041.19, 5044.81, 5018.52, 5029.59
07/14/16, 5041.95, 5045.18, 5025.15, 5034.06
07/13/16, 5036.32, 5036.39, 5002.82, 5005.73
07/12/16, 5017.99, 5032.10, 5009.68, 5022.82
07/11/16, 4976.54, 5002.50, 4976.54, 4988.64
07/08/16, 4906.66, 4959.00, 4901.27, 4956.76
07/07/16, 4867.47, 4889.01, 4853.68, 4876.81
07/06/16, 4799.32, 4861.05, 4786.01, 4859.16
07/05/16, 4837.06, 4839.13, 4797.29, 4822.90
07/01/16, 4837.18, 4880.17, 4837.17, 4862.57
06/30/16, 4793.75, 4843.11, 4774.52, 4842.67
06/29/16, 4732.93, 4787.59, 4732.34, 4779.25
06/28/16, 4643.93, 4692.98, 4643.93, 4691.87
06/27/16, 4664.43, 4665.04, 4574.25, 4594.44
06/24/16, 4715.80, 4798.22, 4698.42, 4707.98
06/23/16, 4872.19, 4910.04, 4859.40, 4910.04
06/22/16, 4846.68, 4875.93, 4830.00, 4833.32
06/21/16, 4845.09, 4852.19, 4826.59, 4843.76
06/20/16, 4856.69, 4882.15, 4834.52, 4837.21
06/17/16, 4835.02, 4835.02, 4792.34, 4800.34
06/16/16, 4809.69, 4847.86, 4778.78, 4844.91
06/15/16, 4855.08, 4868.16, 4830.33, 4834.93
06/14/16, 4836.67, 4863.00, 4811.93, 4843.55
06/13/16, 4868.51, 4894.85, 4844.94, 4848.44
06/10/16, 4915.15, 4917.92, 4880.61, 4894.55
06/09/16, 4954.15, 4965.49, 4940.55, 4958.62
06/08/16, 4970.01, 4979.66, 4956.79, 4974.64
06/07/16, 4972.14, 4979.38, 4960.28, 4961.75
06/06/16, 4950.46, 4980.14, 4944.87, 4968.71
06/03/16, 4958.10, 4958.66, 4909.21, 4942.52
06/02/16, 4941.25, 4971.36, 4924.23, 4971.36
06/01/16, 4928.97, 4958.98, 4923.20, 4952.25
05/31/16, 4938.48, 4951.45, 4923.03, 4948.05
05/27/16, 4904.05, 4933.50, 4902.50, 4933.50
05/26/16, 4897.78, 4909.38, 4887.27, 4901.77
05/25/16, 4877.18, 4905.44, 4872.42, 4894.89
05/24/16, 4792.85, 4865.99, 4792.63, 4861.06
05/23/16, 4771.57, 4792.65, 4763.91, 4765.78
05/20/16, 4729.44, 4781.69, 4729.00, 4769.56
05/19/16, 4717.36, 4735.27, 4678.38, 4712.53
05/18/16, 4705.78, 4762.28, 4704.49, 4739.12
05/17/16, 4768.85, 4776.15, 4703.39, 4715.73
05/16/16, 4728.86, 4791.25, 4724.73, 4775.46
05/13/16, 4731.07, 4759.29, 4708.26, 4717.68
05/12/16, 4778.19, 4779.46, 4710.16, 4737.33
05/11/16, 4799.30, 4812.19, 4760.36, 4760.69
05/10/16, 4768.91, 4811.30, 4758.19, 4809.88
05/09/16, 4736.35, 4771.94, 4735.06, 4750.21
05/06/16, 4695.90, 4736.16, 4684.28, 4736.16
05/05/16, 4742.42, 4744.55, 4709.75, 4717.09
05/04/16, 4735.28, 4751.65, 4713.91, 4725.64
05/03/16, 4780.88, 4791.43, 4749.71, 4763.22
05/02/16, 4786.55, 4821.57, 4768.28, 4817.59
04/29/16, 4805.79, 4807.90, 4740.84, 4775.36
04/28/16, 4857.60, 4889.16, 4796.32, 4805.29
04/27/16, 4855.38, 4872.91, 4826.38, 4863.14
04/26/16, 4903.81, 4915.00, 4875.43, 4888.28
04/25/16, 4891.48, 4904.87, 4878.37, 4895.79
04/22/16, 4898.24, 4921.66, 4872.02, 4906.23
04/21/16, 4949.12, 4966.61, 4932.65, 4945.89
04/20/16, 4941.99, 4969.32, 4928.29, 4948.13
04/19/16, 4968.30, 4968.67, 4915.52, 4940.33
04/18/16, 4919.36, 4960.78, 4915.63, 4960.02
04/15/16, 4938.83, 4950.43, 4925.47, 4938.22
04/14/16, 4947.62, 4961.30, 4931.81, 4945.89
04/13/16, 4904.79, 4951.91, 4903.60, 4947.42
04/12/16, 4838.81, 4879.60, 4808.91, 4872.09
04/11/16, 4873.39, 4897.56, 4833.40, 4833.40
04/08/16, 4883.99, 4892.60, 4835.36, 4850.69
04/07/16, 4893.57, 4901.49, 4831.49, 4848.37
04/06/16, 4849.57, 4921.51, 4849.28, 4920.72
04/05/16, 4855.90, 4872.70, 4838.62, 4843.93
04/04/16, 4911.22, 4917.75, 4885.17, 4891.80
04/01/16, 4842.55, 4917.09, 4832.06, 4914.54
03/31/16, 4869.57, 4891.30, 4864.41, 4869.85
03/30/16, 4875.46, 4899.14, 4859.35, 4869.29
03/29/16, 4756.55, 4849.31, 4749.78, 4846.62
03/28/16, 4785.25, 4787.39, 4760.02, 4766.79
03/24/16, 4743.36, 4773.50, 4734.77, 4773.50
03/23/16, 4813.87, 4816.67, 4765.37, 4768.86
03/22/16, 4783.60, 4835.60, 4781.71, 4821.66
03/21/16, 4787.31, 4814.85, 4785.38, 4808.87
03/18/16, 4784.63, 4804.58, 4772.41, 4795.65
03/17/16, 4752.62, 4788.09, 4737.97, 4774.99
03/16/16, 4717.88, 4774.78, 4716.45, 4763.97
03/15/16, 4731.14, 4735.27, 4712.07, 4728.67
03/14/16, 4733.39, 4762.27, 4731.50, 4750.28
03/11/16, 4712.38, 4748.79, 4700.91, 4748.47
03/10/16, 4691.20, 4716.14, 4607.99, 4662.16
03/09/16, 4666.42, 4676.47, 4642.42, 4674.38
03/08/16, 4676.22, 4695.03, 4642.86, 4648.82
03/07/16, 4690.88, 4731.19, 4674.82, 4708.25
03/04/16, 4715.77, 4746.65, 4687.94, 4717.02
03/03/16, 4698.38, 4707.72, 4674.46, 4707.42
03/02/16, 4683.80, 4703.57, 4665.93, 4703.42
03/01/16, 4596.01, 4689.59, 4581.75, 4689.60
02/29/16, 4585.30, 4619.90, 4557.46, 4557.95
02/26/16, 4615.14, 4618.85, 4580.78, 4590.47
02/25/16, 4554.73, 4582.20, 4516.89, 4582.20
02/24/16, 4453.93, 4547.65, 4425.72, 4542.61
02/23/16, 4550.05, 4558.06, 4500.94, 4503.58
02/22/16, 4548.31, 4576.47, 4546.55, 4570.61
02/19/16, 4464.67, 4513.15, 4455.10, 4504.43
02/18/16, 4548.10, 4548.47, 4482.77, 4487.54
02/17/16, 4471.66, 4540.78, 4463.51, 4534.06
02/16/16, 4397.95, 4435.95, 4376.52, 4435.96
02/12/16, 4307.29, 4340.13, 4274.15, 4337.51
02/11/16, 4218.81, 4293.22, 4209.76, 4266.84
02/10/16, 4318.28, 4369.62, 4280.73, 4283.59
02/09/16, 4224.87, 4329.60, 4222.48, 4268.76
02/08/16, 4288.02, 4301.53, 4212.81, 4283.75
02/05/16, 4491.48, 4493.19, 4350.38, 4363.14
02/04/16, 4492.48, 4545.52, 4463.99, 4509.56
02/03/16, 4543.82, 4547.32, 4424.47, 4504.24
02/02/16, 4588.69, 4589.90, 4503.13, 4516.95
02/01/16, 4587.59, 4636.93, 4565.38, 4620.37
01/29/16, 4512.09, 4613.95, 4511.31, 4613.95
01/28/16, 4533.81, 4533.81, 4447.50, 4506.68
01/27/16, 4548.87, 4568.85, 4450.83, 4468.17
01/26/16, 4537.04, 4583.22, 4503.52, 4567.67
01/25/16, 4574.60, 4590.44, 4514.78, 4518.49
01/22/16, 4557.39, 4591.18, 4540.27, 4591.18
01/21/16, 4480.70, 4537.15, 4432.02, 4472.06
01/20/16, 4405.22, 4514.92, 4313.39, 4471.69
01/19/16, 4548.05, 4550.57, 4430.77, 4476.95
01/15/16, 4464.37, 4520.45, 4419.41, 4488.42
01/14/16, 4545.37, 4650.55, 4470.59, 4615.00
01/13/16, 4706.02, 4713.98, 4517.56, 4526.06
01/12/16, 4681.54, 4714.80, 4618.03, 4685.92
01/11/16, 4673.44, 4683.02, 4573.77, 4637.99
01/08/16, 4722.02, 4742.57, 4637.85, 4643.63
01/07/16, 4736.40, 4788.02, 4688.17, 4689.43
01/06/16, 4813.76, 4866.04, 4804.69, 4835.76
01/05/16, 4917.84, 4926.73, 4872.74, 4891.43
01/04/16, 4897.65, 4903.09, 4846.98, 4903.09
12/31/15, 5047.04, 5058.06, 5007.01, 5007.41
12/30/15, 5101.18, 5102.35, 5065.68, 5065.85
12/29/15, 5066.52, 5116.99, 5065.90, 5107.94
12/28/15, 5032.29, 5041.27, 4999.07, 5040.99
12/24/15, 5046.19, 5063.28, 5043.65, 5048.49
12/23/15, 5025.55, 5046.09, 5020.44, 5045.93
12/22/15, 4988.68, 5007.77, 4964.08, 5001.11
12/21/15, 4957.53, 4968.92, 4928.93, 4968.92
12/18/15, 4982.58, 4996.49, 4921.34, 4923.08
12/17/15, 5087.17, 5088.57, 5002.56, 5002.55
12/16/15, 5033.48, 5078.99, 4992.63, 5071.13
12/15/15, 4991.21, 5026.54, 4986.98, 4995.36
12/14/15, 4932.61, 4953.60, 4871.59, 4952.23
12/11/15, 4979.77, 4996.19, 4928.67, 4933.47
12/10/15, 5026.30, 5075.65, 5019.31, 5045.17
12/09/15, 5077.21, 5106.36, 5000.13, 5022.87
12/08/15, 5050.52, 5111.73, 5045.73, 5098.24
12/07/15, 5139.46, 5139.78, 5082.23, 5101.81
12/04/15, 5050.93, 5147.00, 5043.49, 5142.27
12/03/15, 5143.15, 5144.59, 5011.72, 5037.53
12/02/15, 5158.82, 5176.77, 5117.15, 5123.22
12/01/15, 5129.64, 5156.31, 5120.17, 5156.31
11/30/15, 5139.58, 5141.35, 5098.69, 5108.67
11/27/15, 5121.93, 5134.35, 5108.51, 5127.52
11/25/15, 5106.87, 5124.09, 5101.18, 5116.14
11/24/15, 5070.66, 5110.75, 5050.14, 5102.81
11/23/15, 5106.72, 5128.08, 5084.85, 5102.48
11/20/15, 5096.96, 5112.46, 5094.32, 5104.92
11/19/15, 5078.68, 5092.46, 5067.27, 5073.64
11/18/15, 5004.60, 5078.80, 5001.67, 5075.20
11/17/15, 4991.71, 5023.45, 4975.74, 4986.01
11/16/15, 4916.14, 4984.91, 4908.66, 4984.62
11/13/15, 4980.86, 4989.06, 4925.35, 4927.88
11/12/15, 5043.10, 5062.49, 5004.47, 5005.08
11/11/15, 5098.13, 5111.19, 5066.68, 5067.02
11/10/15, 5068.55, 5086.89, 5051.22, 5083.24
11/09/15, 5128.94, 5133.44, 5066.10, 5095.30
11/06/15, 5124.04, 5147.12, 5092.87, 5147.12
11/05/15, 5144.15, 5154.85, 5098.49, 5127.74
11/04/15, 5155.62, 5162.57, 5122.78, 5142.48
11/03/15, 5114.31, 5163.47, 5109.68, 5145.13
11/02/15, 5065.64, 5130.52, 5061.47, 5127.15
10/30/15, 5079.76, 5085.22, 5053.75, 5053.75
10/29/15, 5071.04, 5084.63, 5066.89, 5074.27
10/28/15, 5040.38, 5095.69, 5019.60, 5095.69
10/27/15, 5018.99, 5040.08, 5009.07, 5030.15
10/26/15, 5030.80, 5045.16, 5012.74, 5034.70
10/23/15, 5024.38, 5048.56, 4999.53, 5031.86
10/22/15, 4875.96, 4926.98, 4861.80, 4920.05
10/21/15, 4903.98, 4904.85, 4836.46, 4840.12
10/20/15, 4900.02, 4909.37, 4866.60, 4880.97
10/19/15, 4873.54, 4915.49, 4865.83, 4905.47
10/16/15, 4872.36, 4886.95, 4851.28, 4886.69
10/15/15, 4799.43, 4870.10, 4795.28, 4870.10
10/14/15, 4801.35, 4820.09, 4771.63, 4782.85
10/13/15, 4809.24, 4858.28, 4793.91, 4796.61
10/12/15, 4839.79, 4846.74, 4818.16, 4838.64
10/09/15, 4817.28, 4841.38, 4804.59, 4830.47
10/08/15, 4775.06, 4819.07, 4737.93, 4810.79
10/07/15, 4775.05, 4791.15, 4728.71, 4791.15
10/06/15, 4767.63, 4783.37, 4711.79, 4748.36
10/05/15, 4742.13, 4785.91, 4740.24, 4781.26
10/02/15, 4566.13, 4707.77, 4552.34, 4707.78
10/01/15, 4624.47, 4628.23, 4559.22, 4627.08
09/30/15, 4574.38, 4620.16, 4559.18, 4620.16
09/29/15, 4551.04, 4596.06, 4487.06, 4517.32
09/28/15, 4665.06, 4665.21, 4529.41, 4543.97
09/25/15, 4782.41, 4785.22, 4659.48, 4686.50
09/24/15, 4717.89, 4746.21, 4670.12, 4734.48
09/23/15, 4764.69, 4780.64, 4735.13, 4752.74
09/22/15, 4762.29, 4776.28, 4716.91, 4756.72
09/21/15, 4851.98, 4881.46, 4795.91, 4828.95
09/18/15, 4828.71, 4878.71, 4819.09, 4827.23
09/17/15, 4884.11, 4960.87, 4880.50, 4893.95
09/16/15, 4860.44, 4893.44, 4848.15, 4889.24
09/15/15, 4819.32, 4872.35, 4802.09, 4860.52
09/14/15, 4831.98, 4832.00, 4791.08, 4805.76
09/11/15, 4770.73, 4822.34, 4763.15, 4822.34
09/10/15, 4749.96, 4826.33, 4746.52, 4796.25
09/09/15, 4856.27, 4862.88, 4746.73, 4756.53
09/08/15, 4769.72, 4815.04, 4754.89, 4811.93
09/04/15, 4670.35, 4712.67, 4657.82, 4683.92
09/03/15, 4763.10, 4800.18, 4721.91, 4733.50
09/02/15, 4704.42, 4749.98, 4659.41, 4749.98
09/01/15, 4673.61, 4722.13, 4614.91, 4636.10
08/31/15, 4798.68, 4824.61, 4763.42, 4776.51
08/28/15, 4792.11, 4836.78, 4788.38, 4828.32
08/27/15, 4761.05, 4818.72, 4721.79, 4812.71
08/26/15, 4633.51, 4703.97, 4530.03, 4697.54
08/25/15, 4687.27, 4689.53, 4506.10, 4506.49
08/24/15, 4351.61, 4694.90, 4292.15, 4526.25
08/21/15, 4801.04, 4856.75, 4706.04, 4706.04
08/20/15, 4973.49, 4986.51, 4877.49, 4877.49
08/19/15, 5039.03, 5060.93, 4992.84, 5019.05
08/18/15, 5082.18, 5085.15, 5054.97, 5059.35
08/17/15, 5032.34, 5092.69, 5022.42, 5091.70
08/14/15, 5025.92, 5051.90, 5012.61, 5048.24
08/13/15, 5050.94, 5071.46, 5029.61, 5033.56
08/12/15, 4994.52, 5055.75, 4945.79, 5044.39
08/11/15, 5069.16, 5089.33, 5013.44, 5036.79
08/10/15, 5081.72, 5112.47, 5081.11, 5101.80
08/07/15, 5043.97, 5055.56, 5006.15, 5043.54
08/06/15, 5146.63, 5149.93, 5035.41, 5056.44
08/05/15, 5132.77, 5175.27, 5131.86, 5139.94
08/04/15, 5110.96, 5125.90, 5092.46, 5105.55
08/03/15, 5134.34, 5143.08, 5082.32, 5115.38
07/31/15, 5148.18, 5155.02, 5122.37, 5128.28
07/30/15, 5100.30, 5135.65, 5070.62, 5128.78
07/29/15, 5097.86, 5117.84, 5080.04, 5111.73
07/28/15, 5063.44, 5097.68, 5025.60, 5089.21
07/27/15, 5055.93, 5072.88, 5032.69, 5039.78
07/24/15, 5166.91, 5167.54, 5084.51, 5088.63
07/23/15, 5180.33, 5197.00, 5137.65, 5146.41
07/22/15, 5146.03, 5184.74, 5145.78, 5171.77
07/21/15, 5219.20, 5229.00, 5196.31, 5208.12
07/20/15, 5223.18, 5231.94, 5201.49, 5218.86
07/17/15, 5196.11, 5210.16, 5183.23, 5210.14
07/16/15, 5138.18, 5163.18, 5128.56, 5163.18
07/15/15, 5111.11, 5125.32, 5088.12, 5098.94
07/14/15, 5077.12, 5116.52, 5075.12, 5104.89
07/13/15, 5037.27, 5074.81, 5036.68, 5071.51
07/10/15, 4981.24, 5008.06, 4966.51, 4997.70
07/09/15, 4976.15, 4982.19, 4920.40, 4922.40
07/08/15, 4953.98, 4965.45, 4901.51, 4909.76
07/07/15, 4993.76, 5002.00, 4902.21, 4997.46
07/06/15, 4963.80, 5020.71, 4960.93, 4991.94
07/02/15, 5024.30, 5027.47, 4990.74, 5009.21
07/01/15, 5029.05, 5038.55, 4994.47, 5013.12
06/30/15, 5000.15, 5008.76, 4968.26, 4986.87
06/29/15, 5021.21, 5051.01, 4956.23, 4958.47
06/26/15, 5113.26, 5121.47, 5060.82, 5080.51
06/25/15, 5139.48, 5141.71, 5102.16, 5112.19
06/24/15, 5151.38, 5164.36, 5121.64, 5122.41
06/23/15, 5161.68, 5163.41, 5139.33, 5160.09
06/22/15, 5147.87, 5162.13, 5142.78, 5153.97
06/19/15, 5139.77, 5140.17, 5113.94, 5117.00
06/18/15, 5082.06, 5143.32, 5082.03, 5132.95
06/17/15, 5067.68, 5080.11, 5042.25, 5064.88
06/16/15, 5023.58, 5063.06, 5022.56, 5055.55
06/15/15, 5011.79, 5035.37, 4985.94, 5029.97
06/12/15, 5060.24, 5067.96, 5043.24, 5051.10
06/11/15, 5088.26, 5101.40, 5075.05, 5082.51
06/10/15, 5029.41, 5086.66, 5024.18, 5076.69
06/09/15, 5013.13, 5027.02, 4974.61, 5013.87
06/08/15, 5066.65, 5069.00, 5014.06, 5021.63
06/05/15, 5057.04, 5074.98, 5025.52, 5068.46
06/04/15, 5078.22, 5101.11, 5046.29, 5059.12
06/03/15, 5098.48, 5114.60, 5084.99, 5099.23
06/02/15, 5063.47, 5100.02, 5047.35, 5076.52
06/01/15, 5094.94, 5099.01, 5045.67, 5082.93
05/29/15, 5093.10, 5099.40, 5057.59, 5070.03
05/28/15, 5096.34, 5106.65, 5080.25, 5097.98
05/27/15, 5047.86, 5111.53, 5039.37, 5106.59
05/26/15, 5076.91, 5081.17, 5016.73, 5032.75
05/22/15, 5085.39, 5103.84, 5085.19, 5089.36
05/21/15, 5065.94, 5098.23, 5062.52, 5090.79
05/20/15, 5072.44, 5097.52, 5050.22, 5071.74
05/19/15, 5080.44, 5087.35, 5062.80, 5070.03
05/18/15, 5040.92, 5084.50, 5037.54, 5078.44
05/15/15, 5059.15, 5062.65, 5034.84, 5048.29
05/14/15, 5016.68, 5051.72, 4999.66, 5050.80
05/13/15, 4991.42, 5012.97, 4977.49, 4981.69
05/12/15, 4966.44, 4995.50, 4931.60, 4976.19
05/11/15, 5003.26, 5017.38, 4992.02, 4993.57
05/08/15, 4991.63, 5014.33, 4989.26, 5003.55
05/07/15, 4917.75, 4957.12, 4914.53, 4945.54
05/06/15, 4956.70, 4965.10, 4888.17, 4919.64
05/05/15, 5000.19, 5008.27, 4934.34, 4939.33
05/04/15, 5018.35, 5043.62, 5013.02, 5016.93
05/01/15, 4966.32, 5005.39, 4962.74, 5005.39
04/30/15, 4996.99, 5015.96, 4921.56, 4941.42
04/29/15, 5028.45, 5053.84, 4999.83, 5023.64
04/28/15, 5063.26, 5075.30, 5006.28, 5055.42
04/27/15, 5104.36, 5119.83, 5053.54, 5060.25
04/24/15, 5096.34, 5100.37, 5081.22, 5092.08
04/23/15, 5020.22, 5073.09, 5019.30, 5056.06
04/22/15, 5026.57, 5040.65, 4992.62, 5035.17
04/21/15, 5023.96, 5028.22, 5009.51, 5014.10
04/20/15, 4958.07, 5000.20, 4952.68, 4994.60
04/17/15, 4966.11, 4974.09, 4912.32, 4931.81
04/16/15, 4999.36, 5016.00, 4996.00, 5007.79
04/15/15, 4992.62, 5021.19, 4989.24, 5011.02
04/14/15, 4988.82, 4996.82, 4952.01, 4977.29
04/13/15, 5001.56, 5024.25, 4985.97, 4988.25
04/10/15, 4977.03, 4996.09, 4970.02, 4995.98
04/09/15, 4950.84, 4975.93, 4928.11, 4974.56
04/08/15, 4914.15, 4956.72, 4914.15, 4950.82
04/07/15, 4917.50, 4948.88, 4909.77, 4910.23
04/06/15, 4855.94, 4929.63, 4852.91, 4917.32
04/02/15, 4885.41, 4901.32, 4872.96, 4886.94
04/01/15, 4894.36, 4899.38, 4844.39, 4880.23
03/31/15, 4925.91, 4940.88, 4899.31, 4900.88
03/30/15, 4921.78, 4948.46, 4921.12, 4947.44
03/27/15, 4863.74, 4899.26, 4859.66, 4891.22
03/26/15, 4835.72, 4889.22, 4825.93, 4863.36
03/25/15, 5002.83, 5006.76, 4876.52, 4876.52
03/24/15, 5010.10, 5032.48, 4994.56, 4994.73
03/23/15, 5020.60, 5031.39, 5010.97, 5010.97
03/20/15, 5033.47, 5042.14, 5020.07, 5026.42
03/19/15, 4982.02, 5000.02, 4979.94, 4992.38
03/18/15, 4926.83, 5001.57, 4907.72, 4982.83
03/17/15, 4912.65, 4944.91, 4907.02, 4937.43
03/16/15, 4897.27, 4929.94, 4889.09, 4929.51
03/13/15, 4885.54, 4904.47, 4842.80, 4871.76
03/12/15, 4853.98, 4895.80, 4853.20, 4893.29
03/11/15, 4866.94, 4876.09, 4846.78, 4849.94
03/10/15, 4899.51, 4903.44, 4859.80, 4859.79
03/09/15, 4936.08, 4950.47, 4920.82, 4942.44
03/06/15, 4967.24, 4982.93, 4918.63, 4927.37
03/05/15, 4979.95, 4993.52, 4963.10, 4982.81
03/04/15, 4961.24, 4973.32, 4938.90, 4967.14
03/03/15, 4990.70, 4996.66, 4956.07, 4979.90
03/02/15, 4973.43, 5008.57, 4972.01, 5008.10
02/27/15, 4985.03, 4989.25, 4960.88, 4963.53
02/26/15, 4969.27, 4989.10, 4955.51, 4987.89
02/25/15, 4960.36, 4984.23, 4956.00, 4967.14
02/24/15, 4956.21, 4971.18, 4945.14, 4968.12
02/23/15, 4953.10, 4960.97, 4939.56, 4960.97
02/20/15, 4919.78, 4957.02, 4905.59, 4955.97
02/19/15, 4901.51, 4929.53, 4900.63, 4924.70
02/18/15, 4890.84, 4907.50, 4885.60, 4906.36
02/17/15, 4889.98, 4901.89, 4880.64, 4899.27
02/13/15, 4869.73, 4893.84, 4860.13, 4893.84
02/12/15, 4828.08, 4857.61, 4823.57, 4857.61
02/11/15, 4788.37, 4810.36, 4780.13, 4801.18
02/10/15, 4754.63, 4793.27, 4737.12, 4787.64
02/09/15, 4723.73, 4749.47, 4719.61, 4726.01
02/06/15, 4768.85, 4787.18, 4731.22, 4744.40
02/05/15, 4729.65, 4767.38, 4722.80, 4765.10
02/04/15, 4699.81, 4744.32, 4697.79, 4716.70
02/03/15, 4693.25, 4727.74, 4670.82, 4727.74
02/02/15, 4650.60, 4676.69, 4580.46, 4676.69
01/30/15, 4671.20, 4703.82, 4631.10, 4635.24
01/29/15, 4635.73, 4688.41, 4601.77, 4683.41
01/28/15, 4740.69, 4742.06, 4637.48, 4637.99
01/27/15, 4698.23, 4721.88, 4659.84, 4681.50
01/26/15, 4752.36, 4774.18, 4734.20, 4771.76
01/23/15, 4748.19, 4771.18, 4737.95, 4757.88
01/22/15, 4690.93, 4752.59, 4644.57, 4750.40
01/21/15, 4641.95, 4692.47, 4629.59, 4667.42
01/20/15, 4655.84, 4665.65, 4601.10, 4654.85
01/16/15, 4566.38, 4635.82, 4563.10, 4634.38
01/15/15, 4657.46, 4663.96, 4567.39, 4570.82
01/14/15, 4610.76, 4655.37, 4595.98, 4639.32
01/13/15, 4708.74, 4751.34, 4624.28, 4661.50
01/12/15, 4714.07, 4715.81, 4650.66, 4664.71
01/09/15, 4744.47, 4744.71, 4681.24, 4704.07
01/08/15, 4689.54, 4741.38, 4688.02, 4736.19
01/07/15, 4626.84, 4652.72, 4613.91, 4650.47
01/06/15, 4666.85, 4667.33, 4567.59, 4592.74
01/05/15, 4700.34, 4702.77, 4641.47, 4652.57
01/02/15, 4760.24, 4777.01, 4698.11, 4726.81
12/31/14, 4790.53, 4806.43, 4734.10, 4736.05
12/30/14, 4793.61, 4803.90, 4772.89, 4777.44
12/29/14, 4801.26, 4813.72, 4798.90, 4806.91
12/26/14, 4788.06, 4814.95, 4787.85, 4806.86
12/24/14, 4770.12, 4787.57, 4768.66, 4773.47
12/23/14, 4798.03, 4798.06, 4761.39, 4765.42
12/22/14, 4759.04, 4781.93, 4757.81, 4781.42
12/19/14, 4752.60, 4782.13, 4738.29, 4765.38
12/18/14, 4712.39, 4748.40, 4697.09, 4748.40
12/17/14, 4556.90, 4651.90, 4550.70, 4644.31
12/16/14, 4572.79, 4645.19, 4547.31, 4547.83
12/15/14, 4679.67, 4690.59, 4592.43, 4605.16
12/12/14, 4665.35, 4707.91, 4653.60, 4653.60
12/11/14, 4704.65, 4759.88, 4699.43, 4708.16
12/10/14, 4754.42, 4766.64, 4679.25, 4684.03
12/09/14, 4685.20, 4768.41, 4674.38, 4766.47
12/08/14, 4769.76, 4793.24, 4722.91, 4740.69
12/05/14, 4776.57, 4788.98, 4769.64, 4780.76
12/04/14, 4772.00, 4785.41, 4753.71, 4769.44
12/03/14, 4761.31, 4781.38, 4745.14, 4774.47
12/02/14, 4732.97, 4761.63, 4729.76, 4755.81
12/01/14, 4777.73, 4782.07, 4724.62, 4727.35
11/28/14, 4797.10, 4810.86, 4786.72, 4791.63
11/26/14, 4760.23, 4788.00, 4757.48, 4787.32
11/25/14, 4762.39, 4774.52, 4749.92, 4758.25
11/24/14, 4725.17, 4755.02, 4723.62, 4754.89
11/21/14, 4751.01, 4751.60, 4700.73, 4712.97
11/20/14, 4655.20, 4702.97, 4653.32, 4701.87
11/19/14, 4694.78, 4696.20, 4655.72, 4675.71
11/18/14, 4674.84, 4709.83, 4674.30, 4702.44
11/17/14, 4678.44, 4689.53, 4655.19, 4671.00
11/14/14, 4679.85, 4688.74, 4664.31, 4688.54
11/13/14, 4681.56, 4703.10, 4664.27, 4680.14
11/12/14, 4644.63, 4678.58, 4643.78, 4675.13
11/11/14, 4649.19, 4661.22, 4640.24, 4660.56
11/10/14, 4635.10, 4653.38, 4626.49, 4651.62
11/07/14, 4636.89, 4638.80, 4606.81, 4632.53
11/06/14, 4616.78, 4639.17, 4604.76, 4638.47
11/05/14, 4649.47, 4650.39, 4607.73, 4620.72
11/04/14, 4623.77, 4635.95, 4594.91, 4623.64
11/03/14, 4633.71, 4654.18, 4627.43, 4638.91
10/31/14, 4639.45, 4641.51, 4616.58, 4630.74
10/30/14, 4532.10, 4575.50, 4521.78, 4566.14
10/29/14, 4551.37, 4564.44, 4517.02, 4549.23
10/28/14, 4505.73, 4564.29, 4505.10, 4564.29
10/27/14, 4469.02, 4489.60, 4450.29, 4485.93
10/24/14, 4459.46, 4486.26, 4445.85, 4483.72
10/23/14, 4427.44, 4475.55, 4421.56, 4452.79
10/22/14, 4429.16, 4435.86, 4381.28, 4382.85
10/21/14, 4359.17, 4419.48, 4356.10, 4419.48
10/20/14, 4254.16, 4316.87, 4248.22, 4316.07
10/17/14, 4275.09, 4296.10, 4241.67, 4258.44
10/16/14, 4133.25, 4246.02, 4131.65, 4217.39
10/15/14, 4154.10, 4231.54, 4116.60, 4215.32
10/14/14, 4246.23, 4281.34, 4212.82, 4227.17
10/13/14, 4274.90, 4303.82, 4212.86, 4213.66
10/10/14, 4354.63, 4380.51, 4276.24, 4276.24
10/09/14, 4458.29, 4464.13, 4377.28, 4378.34
10/08/14, 4385.70, 4473.73, 4355.34, 4468.59
10/07/14, 4433.91, 4441.76, 4385.15, 4385.20
10/06/14, 4492.40, 4496.26, 4444.10, 4454.80
10/03/14, 4456.81, 4488.07, 4445.72, 4475.62
10/02/14, 4421.25, 4441.94, 4367.74, 4430.19
10/01/14, 4486.65, 4486.78, 4409.30, 4422.09
09/30/14, 4512.64, 4522.06, 4483.91, 4493.39
